Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission
13,698,0.24637448731709338,6,-0.013265591433692558,-0.0584545849697622,0,1
16,770,0.24637448731709338,4,-0.6686197854024347,-0.6950232733345643,4,1
29,563,0.8009486186938186,4,0.22703094635484625,-0.5350813918358703,0,1
2,106,-1.8332785053456264,10,0.0631923978626607,-0.3751395103371763,4,1
29,563,0.8009486186938186,3,-0.37368855297670184,-0.5350813918358703,0,1
34,582,-1.6946349725014451,6,0.7731594413287981,-1.0149070363319523,4,1
37,666,-0.030912578371269244,10,0.5547080433392173,-0.6950232733345643,4,1
13,332,-0.7241302425921758,4,1.3192879363027499,-0.6950232733345643,0,0
29,539,-2.2492091038781705,4,0.9369979898209836,-0.3751395103371763,4,1
46,204,-0.8627737754363571,6,0.44548234434442696,0.10468613415890568,0,1
46,690,0.38501802016127473,11,-0.20184376074819813,-0.6950232733345643,4,0
16,770,-0.030912578371269244,4,-0.27540726902118945,-0.3751395103371763,0,0
8,437,-0.4468431769038132,10,1.3192879363027499,-0.6950232733345643,3,1
34,406,0.939592151538,3,0.22703094635484625,-0.5350813918358703,0,0
46,477,-0.8627737754363571,6,0.22703094635484625,1.0643374231510696,0,1
8,275,0.24637448731709338,9,-0.5484715165081654,-0.597458725620361,0,1
37,312,0.6623050858496373,11,-0.2317169894232733,-1.0149070363319523,0,1
27,347,-1.9719220381898077,10,1.2803489746111072,-0.055255747339788316,4,1
24,753,-1.8332785053456264,10,-1.9434475312201305,1.0643374231510696,4,1
3,743,0.939592151538,9,0.008579548365265515,1.0643374231510696,0,0
36,298,0.24637448731709338,10,-0.6249295058045187,-0.055255747339788316,3,1
8,438,0.8009486186938186,11,-0.6576972155029557,-0.5350813918358703,0,1
3,741,-0.4468431769038132,9,1.0789913985142112,0.2646280156575997,0,1
3,85,-2.6651397024107144,10,1.2974427965037918,2.6637562381380095,4,1
25,276,0.8009486186938186,10,-1.2256708502758655,0.5845117786549877,0,0
34,210,0.8009486186938186,4,-0.8433809037940994,-1.0149070363319523,4,0
43,583,0.939592151538,3,-0.9089163231909736,0.2646280156575997,4,0
35,16,-1.4173479068130825,10,2.1057129690652405,-0.3751395103371763,4,1
46,699,0.10773095447291207,6,0.3306861347009023,1.0643374231510696,0,1
29,563,0.24637448731709338,3,-0.06787844093108775,-0.597458725620361,0,1
2,106,0.6623050858496373,10,0.0631923978626607,0.23903731461780864,4,0
37,312,-0.030912578371269244,11,0.5547080433392173,-1.0149070363319523,3,1
27,426,-0.030912578371269244,10,0.3581017851485947,0.2646280156575997,4,0
34,320,0.523661553005456,10,-1.4222771084664882,-2.774267732817586,1,0
43,707,0.24637448731709338,4,0.3266775515477935,-0.6950232733345643,0,1
46,356,1.2168792172263627,4,-1.448491276225238,0.2646280156575997,4,0
43,461,-0.7241302425921758,3,-0.7438653694399459,-0.055255747339788316,4,0
15,231,-0.4468431769038132,10,1.046223688815774,-0.2151976288384823,0,1
25,276,-0.8627737754363571,10,1.2341137362266124,0.5845117786549877,0,1
3,72,-1.8332785053456264,10,1.5999979827193611,0.2646280156575997,4,1
46,690,0.38501802016127473,5,-0.2633924421317625,-0.6950232733345643,4,1
16,770,0.8009486186938186,6,-0.10064615062952485,-0.6950232733345643,0,1
34,464,0.24637448731709338,11,0.3362566453496366,-0.5350813918358703,0,1
30,716,-0.5854867097479945,10,-0.5921617961060816,-0.055255747339788316,4,1
45,27,-2.2492091038781705,10,-0.9089163231909736,-0.8549651548332583,4,1
43,246,-0.16955611121545056,10,0.5437854734397383,-0.6950232733345643,0,1
25,276,-1.1400608411247197,10,1.352055646001187,0.2646280156575997,3,0
24,202,-0.030912578371269244,3,0.7731594413287981,0.6916728392591126,4,0
3,48,-0.7241302425921758,10,0.7731594413287981,-0.055255747339788316,4,1
34,406,1.4941662829147253,3,-1.1164451512810754,-0.5350813918358703,0,0
24,78,-0.5854867097479945,10,0.150572957058493,0.7444536601536816,3,0
8,438,0.24637448731709338,11,-0.013265591433692558,-0.5350813918358703,0,1
27,652,-1.9719220381898077,6,2.216467827845958,0.2646280156575997,3,1
13,332,0.939592151538,10,-0.10064615062952485,0.2646280156575997,5,0
9,460,0.38501802016127473,10,-0.10064615062952485,-1.6546745623267283,3,1
12,659,-0.5854867097479945,4,1.8654164312767019,0.10468613415890568,0,1
43,246,0.38501802016127473,10,-0.16618157002639908,-0.6950232733345643,4,1
25,191,-1.278704373968901,10,1.0816674281395835,0.2646280156575997,4,1
46,204,0.6623050858496373,6,0.740391731630361,-0.3751395103371763,0,1
20,216,-1.0014173082805384,6,0.7731594413287981,1.7041049491458455,0,1
46,530,-1.1400608411247197,4,-0.6090262440308771,-0.6950232733345643,0,1
25,276,0.523661553005456,10,0.2707212259527624,-0.055255747339788316,3,0
37,312,0.523661553005456,4,-0.3169130346392098,-1.0149070363319523,4,1
43,174,1.355522750070544,9,-0.9253001780401922,-0.055255747339788316,2,0
25,276,0.523661553005456,10,1.5795509318675365,0.5845117786549877,0,0
2,88,-2.526496169566533,10,-0.7438653694399459,-0.055255747339788316,4,1
25,276,0.8009486186938186,10,-0.035110731232650634,0.5845117786549877,2,0
13,332,-0.4468431769038132,4,-0.013265591433692558,-0.6950232733345643,0,1
2,106,-1.6946349725014451,10,1.7561907322819115,-0.3751395103371763,4,1
22,196,0.38501802016127473,4,-0.3409426884180637,-0.055255747339788316,2,0
15,231,-1.4173479068130825,11,1.4831264847949355,-0.6950232733345643,4,1
8,437,0.10773095447291207,11,-0.6467746456034766,-0.5350813918358703,0,1
25,335,0.939592151538,9,-1.1929031405774286,1.8640468306445397,4,0
30,138,-2.1105655710339892,4,-1.62980593655659,-0.3751395103371763,4,1
43,140,0.24637448731709338,4,0.3908694948470318,-0.597458725620361,0,1
43,140,0.38501802016127473,4,-0.2098718496243152,-0.055255747339788316,2,0
47,747,0.38501802016127473,3,0.41361028537774713,0.9043955416523757,0,0
3,742,0.8009486186938186,3,-1.177251097911475,0.2646280156575997,0,0
25,276,-0.3081996440596319,10,0.6639337423340077,1.8640468306445397,0,0
25,276,-1.0014173082805384,10,1.8326487215782647,0.5845117786549877,0,1
3,72,0.523661553005456,10,-0.4174006777144169,0.2646280156575997,4,0
43,140,0.939592151538,11,0.09399404497919159,-0.055255747339788316,2,0
36,121,0.8009486186938186,6,0.3908694948470318,0.21344661357801759,0,1
25,276,0.38501802016127473,10,0.10688267746057685,-0.055255747339788316,4,0
46,689,-0.030912578371269244,6,-0.6467746456034766,1.0643374231510696,0,0
15,193,1.0782356843821812,9,-1.0891387265323778,-0.37993776678213714,0,0
3,743,0.939592151538,4,-0.10064615062952485,1.0643374231510696,0,0
34,622,0.523661553005456,11,0.5885352423179039,-0.5350813918358703,0,1
43,542,0.523661553005456,4,0.01950211826474455,-0.055255747339788316,2,0
3,48,-0.7241302425921758,11,1.3192879363027499,-0.055255747339788316,4,1
46,518,0.523661553005456,11,0.3362566453496366,-0.6950232733345643,3,0
3,48,1.0782356843821812,10,-1.2584385599743027,0.2646280156575997,4,0
25,276,-1.8332785053456264,10,2.1603258185626357,0.2614291780276258,3,1
43,759,0.24637448731709338,4,0.008579548365265515,-0.6966226921495512,4,0
30,465,-0.3081996440596319,1,0.34124825979369855,-0.8549651548332583,0,1
3,739,1.0782356843821812,3,0.47770392554789015,0.2646280156575997,0,0
3,72,1.2168792172263627,10,-0.7013874951008718,1.8640468306445397,4,0
2,108,-0.3081996440596319,10,1.1008365383131693,-2.6143258513188923,0,1
25,729,-1.1400608411247197,6,1.8182090841711533,0.5845117786549877,0,1
46,397,-0.4468431769038132,10,-0.5375489466086864,0.2646280156575997,4,0
16,777,0.523661553005456,9,0.2161083764553672,0.2646280156575997,0,1
27,112,0.38501802016127473,3,-0.3846329680159798,-0.055255747339788316,4,0
25,276,0.8009486186938186,10,-0.33002011851858465,0.2646280156575997,4,0
46,699,-1.8332785053456264,6,1.4503587750964984,0.10468613415890568,0,1
13,473,0.10773095447291207,10,0.7731594413287981,0.2646280156575997,3,1
3,741,-0.030912578371269244,3,0.015395231982540435,0.2646280156575997,0,1
47,89,-1.8332785053456264,10,1.1991396674084804,0.2614291780276258,4,1
2,555,0.24637448731709338,3,0.5367076481448759,0.2646280156575997,4,0
31,20,0.10773095447291207,4,-0.46109095731233307,-0.6982221109645381,4,0
15,193,0.24637448731709338,3,0.22703094635484625,0.5845117786549877,0,0
13,581,0.6623050858496373,7,0.030424688164223588,0.5813129410250137,0,1
21,328,-1.278704373968901,3,-1.9332130832243186,-0.055255747339788316,4,1
25,170,-0.030912578371269244,10,0.16149552695797204,1.0643374231510696,4,0
45,33,-1.278704373968901,10,-0.10064615062952485,-0.5350813918358703,4,1
43,583,-0.7241302425921758,9,0.20518580655588817,0.2646280156575997,4,1
46,518,-1.8332785053456264,10,3.4334277983362136,0.10468613415890568,0,1
22,386,-1.278704373968901,10,1.373900785800145,0.2646280156575997,4,0
41,728,1.0782356843821812,3,-1.3021288395722188,-0.3751395103371763,4,1
8,439,0.38501802016127473,11,-0.9962968823868059,-0.3751395103371763,4,1
36,127,-0.16955611121545056,1,0.20984974390296574,0.2646280156575997,0,0
43,174,1.355522750070544,3,-0.8663292231529048,-0.0584545849697622,2,0
31,20,-0.16955611121545056,4,-0.8215357639951413,-0.6950232733345643,0,1
46,689,-0.5854867097479945,9,1.1226816781121272,1.0643374231510696,0,0
30,138,0.523661553005456,1,0.09596010756109781,-0.7558011883040681,4,1
8,437,-0.4468431769038132,10,0.22703094635484625,-0.3751395103371763,3,1
20,656,1.355522750070544,9,-1.6942490989635164,0.256630921582665,0,0
34,364,1.0782356843821812,6,-0.10064615062952485,-0.5350813918358703,0,0
13,282,1.355522750070544,9,-1.519083845485571,-1.337989636959314,4,0
22,196,0.38501802016127473,4,0.0631923978626607,-0.055255747339788316,2,0
34,364,0.38501802016127473,11,0.07714051962429543,-0.5350813918358703,0,1
25,170,-0.8627737754363571,11,0.9479205597204626,0.5845117786549877,0,1
37,312,0.38501802016127473,4,-0.7232326348998299,-1.0149070363319523,4,1
13,316,-2.387852636722352,4,-0.8652369661629569,-1.0165064551469392,4,1
13,321,0.6623050858496373,4,-0.5703166563071235,-1.337989636959314,4,1
30,138,0.38501802016127473,11,0.44158298689031295,-0.8549651548332583,0,1
46,518,-2.2492091038781705,11,0.6045914200701381,-0.055255747339788316,3,1
13,473,-1.6946349725014451,4,1.2100622373079595,-0.055255747339788316,4,1
2,108,-1.8332785053456264,10,3.1578732049121565,1.0643374231510696,0,1
30,716,-1.5559914396572638,10,1.4831264847949355,-0.055255747339788316,4,0
24,46,0.939592151538,10,-1.4441222482654463,-2.6143258513188923,4,0
46,518,0.523661553005456,11,-0.13341386032796196,-0.6950232733345643,3,1
34,464,-0.4468431769038132,11,1.1008365383131693,-0.3751395103371763,3,1
30,248,0.523661553005456,4,-0.30817497871962657,-0.6950232733345643,4,1
37,666,0.523661553005456,10,-0.48730512507108276,-0.055255747339788316,4,1
3,48,0.939592151538,10,-0.4064781078149379,0.2614291780276258,4,0
43,583,-0.3081996440596319,3,-0.04603330113212967,0.5845117786549877,0,1
25,444,-0.16955611121545056,9,0.4782500540428641,1.8640468306445397,0,0
2,106,0.523661553005456,11,0.8578093580497607,0.2646280156575997,0,0
3,72,0.8009486186938186,10,-0.10064615062952485,0.2646280156575997,0,0
46,356,-1.9719220381898077,4,0.22703094635484625,-0.3751395103371763,4,1
13,294,-2.6651397024107144,4,-1.0036914622087532,-0.6950232733345643,4,1
8,615,0.6623050858496373,4,-0.7232326348998299,-1.4979315184580082,4,1
16,376,-1.278704373968901,6,-1.8361223593878495,1.0643374231510696,0,1
37,666,1.2168792172263627,11,0.6639337423340077,-0.3751395103371763,0,1
43,140,-0.030912578371269244,4,0.44548234434442696,-0.703020367409499,0,1
43,542,0.939592151538,4,-0.8463627653766571,-0.055255747339788316,2,0
13,321,0.523661553005456,11,-0.3190975486191056,-1.3347907993293402,4,1
30,716,-0.8627737754363571,10,0.8823851403235885,0.5845117786549877,0,0
47,747,1.0782356843821812,3,0.20518580655588817,0.20225068187310902,0,1
20,492,1.355522750070544,3,-1.4331996783659673,-2.93420961431628,1,0
43,140,1.0782356843821812,6,-0.12249129042848293,-0.055255747339788316,2,0
3,85,-1.1400608411247197,10,2.79383487273242,1.5441630676471516,4,0
13,303,0.523661553005456,7,1.2100622373079595,2.6637562381380095,4,0
15,663,-1.0014173082805384,6,0.29278481714971005,0.2646280156575997,3,1
15,193,-0.3081996440596319,9,-0.6140069359050396,0.5845117786549877,0,1
43,542,0.38501802016127473,10,0.9369979898209836,-0.055255747339788316,3,0
43,246,-0.5854867097479945,10,0.5437854734397383,-0.6950232733345643,3,1
2,108,-1.5559914396572638,10,0.7731594413287981,0.9043955416523757,4,0
25,444,0.24637448731709338,9,-1.1273677211805544,2.6637562381380095,4,0
30,716,-0.030912578371269244,4,-1.7608767753503385,0.12068032230877508,0,1
7,181,-0.3081996440596319,11,0.3799469249475528,-0.6950232733345643,4,1
43,542,-0.030912578371269244,10,0.5547080433392173,-0.5350813918358703,2,0
30,248,0.24637448731709338,4,-0.8106131940956622,-0.8565645736482452,0,0
16,617,0.939592151538,3,-0.10064615062952485,0.5845117786549877,0,0
30,765,-0.5854867097479945,6,0.10688267746057685,-0.055255747339788316,3,1
46,518,1.0782356843821812,10,-0.9962968823868059,-0.055255747339788316,4,0
2,110,-0.16955611121545056,10,-0.10064615062952485,1.8640468306445397,0,0
34,464,0.523661553005456,11,-0.08972358073004581,-0.5350813918358703,0,0
44,69,-2.526496169566533,9,-1.7390316355513804,0.4245698971562937,4,1
20,455,-0.4468431769038132,10,0.7800625055052688,0.2646280156575997,3,1
8,436,0.8009486186938186,11,-1.076261016620892,-0.3751395103371763,4,1
33,329,-0.030912578371269244,6,-0.6140069359050396,-0.055255747339788316,4,0
30,138,0.939592151538,11,0.36902435504807374,-0.8549651548332583,0,1
34,464,0.939592151538,11,0.22703094635484625,-0.5350813918358703,0,1
22,292,0.8009486186938186,10,-0.734155204799309,1.0643374231510696,2,0
25,150,0.6623050858496373,4,-0.7778454843972251,-0.3911336984870457,4,1
15,193,0.24637448731709338,9,1.2646750868053547,0.2646280156575997,4,1
30,138,0.38501802016127473,11,0.8386948607256723,-0.8549651548332583,0,1
27,508,-0.16955611121545056,3,-0.3190975486191056,0.9043955416523757,3,0
20,656,1.2168792172263627,9,-1.5970382268581529,-0.2391889110632864,0,0
20,504,1.2168792172263627,10,-0.9635291726883688,0.2646280156575997,2,0
46,397,1.2168792172263627,10,-0.3583314196980343,-0.6950232733345643,4,0
3,743,-0.8627737754363571,9,0.9369979898209836,1.8640468306445397,0,0
30,138,-0.7241302425921758,11,-1.94534805838264,-0.2151976288384823,0,1
25,101,-0.4468431769038132,4,-0.5157038068097283,-0.5350813918358703,4,1
30,716,-1.9719220381898077,4,2.1384806787636776,-0.3751395103371763,3,1
17,311,-0.5854867097479945,3,0.17241809685745108,2.6637562381380095,3,0
34,406,1.0782356843821812,3,-0.42832324761389595,-0.5350813918358703,0,0
3,48,0.6623050858496373,10,-0.7778454843972251,-2.409600243000564,4,0
16,350,1.355522750070544,10,-0.8870711833920155,0.5829123598400007,0,0
37,666,-0.7241302425921758,10,0.9916108393183788,-0.055255747339788316,3,1
43,427,-0.8627737754363571,9,1.3083653664032708,4.583058816122338,3,0
34,695,-0.8627737754363571,6,-1.581124042514612,0.10468613415890568,0,1
25,729,0.8009486186938186,6,1.113736093364454,0.5845117786549877,0,1
34,425,0.10773095447291207,11,0.8823851403235885,-0.5350813918358703,0,1
25,276,-0.3081996440596319,10,0.7731594413287981,0.5845117786549877,0,1
2,555,0.38501802016127473,3,-0.23391242597306858,0.2646280156575997,4,0
3,72,-0.5854867097479945,10,1.4624172922655232,0.5381286330203664,3,0
8,275,0.523661553005456,3,0.22703094635484625,-0.5350813918358703,0,1
18,305,1.2168792172263627,3,-1.7816296581593487,0.26302859684261276,0,0
43,428,1.2168792172263627,9,-1.1929031405774286,1.3842211861484577,4,0
27,508,0.6623050858496373,3,0.16149552695797204,0.2646280156575997,5,0
25,342,1.6328098157589066,3,-1.7953920962326921,1.8640468306445397,4,0
46,685,0.523661553005456,3,-0.33002011851858465,0.2646280156575997,4,0
30,240,0.6623050858496373,5,-0.7232326348998299,-0.7446052565991594,3,1
46,356,0.939592151538,11,0.5547080433392173,-0.3751395103371763,0,0
47,606,-1.5559914396572638,10,2.3023192272558632,0.23903731461780864,3,1
2,555,0.6623050858496373,3,-0.8979937532914946,0.2646280156575997,4,0
22,196,0.523661553005456,4,0.052269827963181664,-0.055255747339788316,4,0
16,385,1.0782356843821812,4,-0.06319265844421124,-0.5350813918358703,2,0
5,700,1.0782356843821812,3,-1.4331996783659673,-0.6950232733345643,4,0
43,144,-0.16955611121545056,11,1.0680688286147322,0.5845117786549877,0,1
2,107,0.10773095447291207,2,-0.011954883045755073,0.23903731461780864,4,1
46,518,-1.6946349725014451,11,-1.5642705171597158,0.10468613415890568,0,1
29,432,0.6623050858496373,4,-0.9766362565677436,-2.93420961431628,1,0
13,321,1.0782356843821812,11,-0.024188161333171594,-0.5350813918358703,0,1
22,343,0.24637448731709338,10,0.2816437958522414,1.8640468306445397,4,0
16,768,0.939592151538,4,-0.4064781078149379,-1.1748489178306463,0,1
37,497,0.38501802016127473,10,-0.10064615062952485,-1.0149070363319523,4,1
43,174,1.2168792172263627,3,-0.734155204799309,-0.055255747339788316,2,0
25,170,1.355522750070544,10,-1.3093268131359757,0.5845117786549877,2,0
13,332,0.6623050858496373,10,-0.6381676605226873,0.2646280156575997,5,0
34,406,1.2168792172263627,9,-0.32026626359834987,-0.5350813918358703,0,0
24,46,-0.030912578371269244,10,0.47593446922417454,-0.3751395103371763,4,1
43,140,0.38501802016127473,4,0.22703094635484625,-0.055255747339788316,2,0
43,246,-0.8627737754363571,4,-0.7438653694399459,-0.6950232733345643,3,1
8,437,-0.16955611121545056,11,1.2209848072074385,-0.5350813918358703,0,1
41,728,1.0782356843821812,3,-1.1929031405774286,-0.6950232733345643,4,0
25,335,-0.030912578371269244,9,-0.10064615062952485,1.8640468306445397,0,0
8,275,0.6623050858496373,3,0.11984776793125847,-0.5350813918358703,0,1
37,497,-0.030912578371269244,4,0.6857788821329658,0.2646280156575997,0,0
4,197,0.939592151538,10,-1.1492128609795125,0.2646280156575997,4,0
43,208,-0.3081996440596319,10,0.4782500540428641,2.6637562381380095,3,0
22,485,1.2168792172263627,3,-1.3130514094716979,0.24223615224778253,4,0
34,235,0.523661553005456,11,0.11780524736005589,-0.5350813918358703,0,1
31,517,-1.1400608411247197,6,-1.62980593655659,0.10468613415890568,0,1
3,72,-1.278704373968901,10,0.22703094635484625,1.0643374231510696,0,0
16,369,0.939592151538,10,-0.4174006777144169,0.8388193702379111,2,0
13,462,-0.4468431769038132,3,-1.8226439081318924,0.2646280156575997,3,1
37,666,0.38501802016127473,10,-0.035110731232650634,-0.6950232733345643,4,1
43,144,-1.1400608411247197,11,1.3083653664032708,0.26302859684261276,0,1
20,219,0.10773095447291207,4,0.7429366904169395,-0.6950232733345643,4,1
31,49,0.6623050858496373,3,0.14549396205523524,0.2646280156575997,2,0
8,615,0.24637448731709338,4,-0.8739640995126406,-1.0149070363319523,4,1
25,191,-0.5854867097479945,2,2.25311304985871,1.3650281603686143,0,0
46,204,0.6623050858496373,6,-0.05695587103160871,0.21344661357801759,0,1
20,547,0.523661553005456,4,-0.9853743124873269,-0.3751395103371763,4,0
46,131,1.2168792172263627,7,-0.8652260435930574,1.8608479930145658,0,0
16,461,-0.4468431769038132,4,0.22703094635484625,-0.055255747339788316,4,0
46,518,-1.1400608411247197,11,0.7731594413287981,0.10468613415890568,0,1
25,632,-1.8332785053456264,10,1.3192879363027499,0.2646280156575997,3,1
12,659,-0.4468431769038132,11,-0.57625853433244,-0.3751395103371763,4,1
13,175,0.24637448731709338,5,0.2161083764553672,0.2614291780276258,0,1
46,356,-1.0014173082805384,11,0.7185465918314029,0.10468613415890568,0,1
3,72,-1.1400608411247197,10,1.3192879363027499,0.2646280156575997,0,1
46,685,0.38501802016127473,3,0.8496174306251514,0.24223615224778253,0,1
43,140,0.10773095447291207,4,-0.12490517837626779,-0.6950232733345643,0,1
43,246,-0.3081996440596319,11,-1.9268998378224198,-0.6950232733345643,3,1
25,276,1.0782356843821812,10,0.9916108393183788,0.2646280156575997,0,0
34,464,0.523661553005456,11,-0.2644846991217104,-0.5350813918358703,0,0
41,728,1.0782356843821812,3,-1.5603493145658027,-0.3751395103371763,4,0
34,464,-0.3081996440596319,11,-1.9378224077218988,-0.5350813918358703,0,1
25,276,1.2168792172263627,10,-0.7996906241961832,0.49334490620073207,0,0
29,432,0.6623050858496373,6,-1.007219452286285,-2.93420961431628,1,0
27,650,-1.8332785053456264,6,-0.6090262440308771,-0.055255747339788316,4,1
3,743,0.38501802016127473,3,0.25932898554760575,1.8640468306445397,0,0
46,633,-0.030912578371269244,6,1.3143727798479843,0.09828845889895792,0,1
30,138,-0.7241302425921758,8,0.8688739213579328,-0.3751395103371763,0,1
47,605,-0.16955611121545056,10,-0.6467746456034766,0.2646280156575997,4,0
34,464,0.24637448731709338,11,0.13965038715901396,-0.5350813918358703,0,1
22,574,-0.8627737754363571,9,0.08503753766161877,1.8640468306445397,4,0
43,583,1.4941662829147253,9,-1.7281090656519014,1.0643374231510696,2,0
16,617,-0.3081996440596319,3,-1.94534805838264,0.5845117786549877,0,1
8,275,0.939592151538,3,-0.3190975486191056,-0.5350813918358703,0,1
2,108,0.8009486186938186,10,-1.8154896248477337,0.2646280156575997,4,0
24,84,-2.2492091038781705,4,-1.8361223593878495,0.2646280156575997,4,1
3,72,1.2168792172263627,10,-0.9744517425878478,0.2614291780276258,0,0
37,312,0.38501802016127473,11,0.3908694948470318,-1.0149070363319523,0,1
43,247,-0.4468431769038132,6,0.18552518073682592,-0.055255747339788316,3,0
37,666,1.355522750070544,10,-0.8761486134925365,0.2614291780276258,4,0
2,110,0.6623050858496373,10,-0.734155204799309,0.2582303403976519,2,0
3,743,-0.3081996440596319,3,0.22703094635484625,4.7430006976210315,3,0
37,312,0.6623050858496373,11,-0.07661649685067097,-1.0165064551469392,0,1
29,539,-1.5559914396572638,10,0.9916108393183788,-0.3751395103371763,4,1
25,729,-1.278704373968901,6,1.7012938959671298,0.5845117786549877,0,1
16,617,1.355522750070544,9,-0.9962968823868059,0.5829123598400007,0,0
13,316,0.523661553005456,4,0.6277145005473352,-0.6966226921495512,0,1
43,144,-0.4468431769038132,4,0.008579548365265515,0.2646280156575997,4,1
25,729,0.523661553005456,5,0.5284938755804677,0.5845117786549877,0,1
30,240,0.10773095447291207,11,0.08503753766161877,-0.8549651548332583,0,1
7,177,-0.3081996440596319,4,-0.6959262101511323,-0.6950232733345643,4,1
25,276,-1.1400608411247197,10,-1.8226439081318924,0.5845117786549877,0,0
29,467,1.2168792172263627,4,-1.4331996783659673,-1.0149070363319523,4,0
34,425,-0.7241302425921758,11,1.1008365383131693,0.5845117786549877,0,1
25,595,-1.1400608411247197,10,1.974642130271492,2.1839305936419278,3,0
46,633,0.38501802016127473,11,-0.387647597308236,-0.6950232733345643,4,1
20,222,-0.3081996440596319,4,0.38614002208055737,-0.5350813918358703,0,1
8,438,0.10773095447291207,11,0.3362566453496366,-0.5350813918358703,0,1
16,617,1.4941662829147253,3,-1.3869862851212715,0.2646280156575997,4,0
33,93,-0.030912578371269244,11,1.3083653664032708,0.2646280156575997,3,0
7,178,0.6623050858496373,4,-0.42832324761389595,-0.6950232733345643,0,0
32,454,1.0782356843821812,3,-1.2529772750245631,1.8640468306445397,4,0
16,376,-1.278704373968901,9,2.6299963242402344,1.0643374231510696,0,1
29,432,0.8009486186938186,4,-1.5205802375617996,-2.774267732817586,1,0
43,144,-0.5854867097479945,11,-0.11156872052900389,-0.055255747339788316,4,1
25,170,0.6623050858496373,10,-1.1539641788857857,-0.055255747339788316,4,0
46,685,0.38501802016127473,9,-0.002343021534213521,-0.6950232733345643,4,1
25,170,-1.1400608411247197,11,1.1226816781121272,0.5845117786549877,0,1
2,108,-1.6946349725014451,10,0.1814073718847223,1.5441630676471516,3,1
30,138,-1.1400608411247197,11,1.7561907322819115,0.2646280156575997,3,1
3,48,-1.4173479068130825,10,0.434559774444948,1.5441630676471516,4,1
3,48,-0.7241302425921758,11,1.5377393342923307,0.26302859684261276,0,1
30,465,-0.3081996440596319,4,1.1008365383131693,-0.8549651548332583,0,1
30,119,-1.0014173082805384,10,0.11780524736005589,-2.774267732817586,4,1
8,436,0.523661553005456,6,0.18334066675693012,-0.5350813918358703,0,1
34,674,1.2168792172263627,10,-0.734155204799309,-0.597458725620361,0,0
30,501,-1.8332785053456264,10,0.4697522946610694,0.2646280156575997,4,1
42,469,1.355522750070544,10,-1.7936444850487756,-2.774267732817586,1,0
5,408,-0.030912578371269244,4,-0.8674105575729533,-1.0149070363319523,4,1
46,518,-3.2197138337874396,4,2.4115449262506536,-0.3751395103371763,4,1
34,464,0.523661553005456,11,0.22703094635484625,-0.5350813918358703,0,1
25,276,-0.8627737754363571,10,2.1057129690652405,0.5845117786549877,0,1
46,518,-1.1400608411247197,11,0.38614002208055737,0.10468613415890568,0,1
27,239,-0.4468431769038132,4,0.12362697711647821,-0.6950232733345643,3,1
46,689,-0.4468431769038132,9,0.7347884532719282,1.0611385855210957,0,1
3,72,-0.4468431769038132,10,0.6748563122334867,1.0643374231510696,0,0
46,685,0.24637448731709338,3,-0.25356212922223137,-0.7110174614844337,4,1
46,518,-2.6651397024107144,11,1.6194292345705343,-0.3751395103371763,4,1
25,632,-2.387852636722352,10,1.453864920034231,0.2646280156575997,4,1
13,473,-2.1105655710339892,10,1.3192770137328504,-0.3751395103371763,4,1
25,276,-0.16955611121545056,10,1.9801034152212316,0.5845117786549877,0,0
45,30,-1.9719220381898077,4,-1.5205802375617996,-0.5350813918358703,4,1
33,307,-0.030912578371269244,10,1.3192879363027499,-0.3751395103371763,4,1
29,401,0.38501802016127473,3,-1.5751930870591948,-0.3751395103371763,4,0
34,622,0.6623050858496373,11,0.12872781725953492,-0.5350813918358703,0,1
43,174,1.355522750070544,3,-0.2715843695563718,-0.055255747339788316,2,0
30,138,-1.278704373968901,10,-0.6074533939653521,-0.3751395103371763,4,1
47,711,0.939592151538,11,-0.7123100650003509,0.2646280156575997,0,0
43,542,1.4941662829147253,10,-1.7717993452498175,-0.055255747339788316,2,0
37,666,0.38501802016127473,10,-0.3518652583175427,0.19585300661316127,0,0
37,497,0.6623050858496373,10,-0.892532468341755,-1.0149070363319523,4,1
16,617,0.8009486186938186,3,0.41703997232618356,0.5845117786549877,0,0
13,175,1.2168792172263627,11,-1.272266533467043,0.2646280156575997,2,0
30,138,0.6623050858496373,11,-0.3409426884180637,-0.6950232733345643,3,1
34,674,1.0782356843821812,10,-0.029649446282911114,-0.597458725620361,0,0
29,563,0.24637448731709338,3,-0.22079441952379425,-0.597458725620361,0,1
34,464,1.0782356843821812,11,0.14221719108539152,-0.5350813918358703,0,0
2,106,-0.7241302425921758,10,0.5547080433392173,-0.055255747339788316,4,0
46,518,0.10773095447291207,11,0.5000951938418222,-0.6950232733345643,4,1
30,138,0.523661553005456,11,-0.05695587103160871,-0.8549651548332583,0,1
34,622,0.8009486186938186,10,0.10688267746057685,-0.5350813918358703,0,1
43,542,0.523661553005456,4,-0.2803770383254524,-0.055255747339788316,5,0
46,356,-1.6946349725014451,10,1.1008365383131693,-0.3751395103371763,4,1
2,122,0.523661553005456,11,0.8386948607256723,0.24223615224778253,0,0
46,356,0.10773095447291207,4,-0.20252096008196582,0.2646280156575997,0,0
37,497,0.523661553005456,11,-0.08972358073004581,-1.0149070363319523,4,1
